"Time","cpu.mean"
1638743100000,1.493422142605283
1638743400000,1.7769984668531862
1638743700000,2.077493596291731
1638744000000,1.4256834851426703
1638744300000,2.2824060713273013
1638744600000,1.558679830394027
1638744900000,1.012531824944233
1638745200000,3.105934109425945
1638745500000,3.1049700716696123
1638745800000,1.1926824132861356
1638746100000,1.717763287289074
1638746400000,1.6828282285058975
1638746700000,3.2960294251811177
1638747000000,1.4940614927707117
1638747300000,2.3666819193430655
1638747600000,3.9110156223887174
1638747900000,0.35383273699635254
1638748200000,1.0872456375818587
1638748500000,2.686771953662813
1638748800000,2.499261148121107
1638749100000,1.614001559236641
1638749400000,4.266271179378819
1638749700000,1.637409308464271
1638750000000,1.6210087311095265
1638750300000,2.9415167882854973
1638750600000,1.3979588394236941
1638750900000,1.7988800066968764
1638751200000,1.727427364468312
1638751500000,2.0551689760948335
1638751800000,1.5304449776411246
1638752100000,1.9963104024617877
1638752400000,2.21997663439204
1638752700000,26.95505213911632
1638753000000,1.245555935336995
1638753300000,2.0436758456554855
1638753600000,0.9360915158427758
1638753900000,1.6445785235334967
1638754200000,1.3558558602092319
1638754500000,3.3634503437666297
1638754800000,2.106412694434951
1638755100000,0.7397903509178292
1638755400000,3.3510071707830207
1638755700000,1.5659757247687622
1638756000000,1.6690485878966115
1638756300000,2.864597152021531
1638756600000,1.7734849783022923
1638756900000,2.533784799429526
1638757200000,1.8282746872447007
1638757500000,1.4364306987152844
1638757800000,1.4950113897338753
1638758100000,1.9161069948468992
1638758400000,2.9676727519855177
1638758700000,1.3322087026962208
1638759000000,2.099016767755913
1638759300000,0.5694194352494719
1638759600000,48.43823960226618
1638759900000,98.28889205930778
1638760200000,68.34042324178345
1638760500000,4.323354645301066
1638760800000,1.0150694680567653
1638761100000,15.727048038160405
1638761400000,1.507286118447027
1638761700000,1.4026741516210564
1638762000000,2.23150643438413
1638762300000,3.219231836093968
1638762600000,2.5414500441570453
1638762900000,2.2910035503221593
1638763200000,1.9107436728689322
1638763500000,5.309326153963326
1638763800000,1.1421505680377209
1638764100000,1.831340194318031
1638764400000,2.0516003010849886
1638764700000,3.7472925042011553
1638765000000,2.136007039278539
1638765300000,3.003109276922217
1638765600000,2.0661379064752907
1638765900000,1.9277132094565275
1638766200000,2.4281388188395994
1638766500000,1.390765334707865

